K_FACTOR_INITIAL,K_FACTOR_SETTLED,K_TRANSITION_GAMES,HOME_FIELD_ADVANTAGE,MOV_C1,MOV_C2,PRIOR_REGRESSION_FACTOR,RESET_PLAYED_PER_SEASON,ELO_TO_GOAL_RATIO,XG_ASYMMETRY_FACTOR,XG_BLEND_WEIGHT,MIN_XG,brier_F1,brier_F2,brier_F3,logloss_F1,logloss_F2,logloss_F3,accuracy_F1,accuracy_F2,accuracy_F3,n_F1,n_F2,n_F3,brier_mean,logloss_mean,accuracy_mean
40,35,15,30,0.001,2.0,0.4,False,50,0.75,0.65,0.3,0.5788537811248341,0.6017844448971107,0.47927682242921316,0.9897202324069106,1.0068087366066842,0.829638802050257,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405306336631619,0.9182237693284706,0.5827041866849691
40,35,15,30,0.001,2.0,0.4,False,50,0.75,0.65,0.2,0.5788252068762529,0.6017844448971107,0.47927682242921316,0.9895410027195858,1.0068087366066842,0.829638802050257,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405306336631619,0.9182237693284706,0.5827041866849691
40,35,15,30,0.002,2.0,0.4,False,50,0.65,0.5,0.2,0.5782660765874809,0.6036099527322747,0.477459721840907,0.9942841358913133,1.0105056402384787,0.8271544520086874,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405348372865908,0.918830046123583,0.5827041866849691
40,35,15,30,0.002,2.0,0.4,False,50,0.65,0.5,0.3,0.5781002271193613,0.6036099527322747,0.477459721840907,0.9921673685186492,1.0105056402384787,0.8271544520086874,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405348372865908,0.918830046123583,0.5827041866849691
40,35,10,30,0.002,2.0,0.4,False,50,0.65,0.5,0.3,0.5781260071110562,0.6036363123357943,0.4774560686679132,0.9921816320362408,1.0105227000780224,0.8271481405318514,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5405461905018537,0.9188354203049369,0.5827041866849691
40,35,10,30,0.002,2.0,0.4,False,50,0.65,0.5,0.2,0.5782773821187094,0.6036363123357943,0.4774560686679132,0.9941114268815666,1.0105227000780224,0.8271481405318514,0.5425531914893617,0.5483870967741935,0.6170212765957447,94,93,94,0.5405461905018537,0.9188354203049369,0.5827041866849691
40,35,10,30,0.001,2.0,0.4,False,50,0.75,0.65,0.3,0.5788770758438297,0.6018294057807612,0.47929161994822,0.9896342722137318,1.0068638690648262,0.829663591667605,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405605128644906,0.9182637303662156,0.5827041866849691
40,35,10,30,0.001,2.0,0.4,False,50,0.75,0.65,0.2,0.5788493517302725,0.6018294057807612,0.47929161994822,0.9894603321060006,1.0068638690648262,0.829663591667605,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405605128644906,0.9182637303662156,0.5827041866849691
40,35,15,30,0.002,2.0,0.4,False,75,0.75,0.5,0.3,0.5760752354972004,0.5985495031537746,0.4825922969758378,0.9796625897522212,1.0017880028394293,0.8346192936837254,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405709000648062,0.9182036482615774,0.5827041866849691
40,35,15,30,0.002,2.0,0.4,False,75,0.75,0.5,0.2,0.5760505575891032,0.5985495031537746,0.4825922969758378,0.9795217924731257,1.0017880028394293,0.8346192936837254,0.5319148936170213,0.5483870967741935,0.6170212765957447,94,93,94,0.5405709000648062,0.9182036482615774,0.5827041866849691
