match_id,season,round,home_team_id,away_team_id,home_elo_pre,away_elo_pre,prob_win,prob_draw,prob_loss,predicted_xg_home,predicted_xg_away,actual_home_goals,actual_away_goals,actual_outcome
,2024,2,Normanhurst Eagles FC,Epping Eastwood FC,1536.78,1528.47,0.51554,0.15869,0.32577,3.431,2.819,1,4,-1
,2024,2,West Pennant Hills Cherrybrook FC,North Ryde SC,1635.48,1483.35,0.6821,0.13181,0.18609,3.97,2.28,5,2,1
,2024,2,Pennant Hills FC,Macquarie Dragons FC,1457.93,1515.38,0.303,0.17711,0.5199,2.185,2.815,4,2,1
,2024,2,St Patrick's FC,Putney Rangers FC,1498.48,1505.4,0.34193,0.16013,0.49793,2.874,3.376,3,4,-1
,2024,3,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1558.19,1647.68,0.38157,0.16073,0.45769,3.064,3.311,2,1,1
,2024,3,Macquarie Dragons FC,Normanhurst Eagles FC,1493.35,1507.06,0.42568,0.17235,0.40197,2.849,2.776,6,5,1
,2024,3,North Ryde SC,St Patrick's FC,1471.15,1477.71,0.46052,0.1531,0.38638,3.625,3.375,2,4,-1
,2024,3,West Ryde Rovers FC,Pennant Hills FC,1551.49,1479.96,0.63172,0.14527,0.22301,3.668,2.332,3,2,1
,2024,3,Putney Rangers FC,Eastwood St Andrews FC,1526.17,1468.0,0.57939,0.16099,0.25962,3.243,2.257,1,1,0
,2024,4,Macquarie Dragons FC,Epping Eastwood FC,1510.25,1578.84,0.31225,0.1561,0.53165,2.809,3.524,1,1,0
,2024,4,St Patrick's FC,West Pennant Hills Cherrybrook FC,1499.65,1627.03,0.27433,0.15086,0.5748,2.672,3.661,2,4,-1
,2024,4,Normanhurst Eagles FC,West Ryde Rovers FC,1490.16,1563.63,0.29668,0.15304,0.55029,2.791,3.626,2,2,0
,2024,4,Eastwood St Andrews FC,North Ryde SC,1472.88,1449.21,0.56266,0.15995,0.27739,3.322,2.428,4,0,1
,2024,4,Pennant Hills FC,Putney Rangers FC,1467.82,1521.29,0.37274,0.1682,0.45906,2.783,3.051,2,4,-1
,2024,5,Epping Eastwood FC,St Patrick's FC,1577.41,1485.52,0.6624,0.13688,0.20072,3.87,2.318,2,2,0
,2024,5,West Ryde Rovers FC,Macquarie Dragons FC,1561.95,1511.69,0.58683,0.15312,0.26005,3.526,2.474,2,5,-1
,2024,5,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,1641.17,1495.61,0.65692,0.14686,0.19621,3.446,1.992,2,1,1
,2024,5,Putney Rangers FC,Normanhurst Eagles FC,1539.92,1491.84,0.57315,0.15283,0.27401,3.58,2.607,1,5,-1
,2024,5,North Ryde SC,Pennant Hills FC,1426.48,1449.19,0.37164,0.16116,0.4672,3.002,3.31,1,4,-1
,2024,6,Macquarie Dragons FC,Putney Rangers FC,1540.08,1507.08,0.5293,0.15865,0.31205,3.424,2.726,1,6,-1
,2024,6,Normanhurst Eagles FC,North Ryde SC,1524.67,1401.93,0.71859,0.12094,0.16047,4.21,2.24,4,3,1
,2024,6,West Ryde Rovers FC,Epping Eastwood FC,1533.56,1571.59,0.39387,0.16865,0.43748,2.857,2.993,4,1,1
,2024,6,Pennant Hills FC,West Pennant Hills Cherrybrook FC,1473.74,1649.18,0.23096,0.14787,0.62117,2.342,3.608,1,2,-1
,2024,6,Eastwood St Andrews FC,St Patrick's FC,1487.59,1491.33,0.50925,0.16681,0.32394,3.136,2.564,2,0,1
,2024,7,Epping Eastwood FC,Eastwood St Andrews FC,1549.21,1503.33,0.50741,0.17408,0.31851,2.905,2.345,2,1,1
,2024,7,St Patrick's FC,Pennant Hills FC,1475.59,1464.11,0.44539,0.16566,0.38896,3.11,2.932,2,4,-1
,2024,7,North Ryde SC,Macquarie Dragons FC,1393.41,1506.06,0.27442,0.14921,0.57638,2.728,3.731,2,2,0
,2024,7,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,1658.81,1533.19,0.63518,0.14317,0.22166,3.746,2.379,1,3,-1
,2024,7,Putney Rangers FC,West Ryde Rovers FC,1541.1,1555.94,0.44089,0.1646,0.39451,3.136,2.989,2,5,-1
,2024,8,Epping Eastwood FC,Putney Rangers FC,1560.52,1518.32,0.52818,0.1617,0.31012,3.308,2.62,5,1,1
,2024,8,Pennant Hills FC,Eastwood St Andrews FC,1483.2,1492.02,0.43947,0.17531,0.38522,2.795,2.633,1,0,1
,2024,8,West Ryde Rovers FC,North Ryde SC,1578.72,1396.5,0.78392,0.10321,0.11287,4.369,1.917,1,0,1
,2024,8,Normanhurst Eagles FC,St Patrick's FC,1556.06,1456.5,0.65475,0.13711,0.20814,3.916,2.405,1,2,-1
,2024,8,Macquarie Dragons FC,West Pennant Hills Cherrybrook FC,1502.97,1635.95,0.27373,0.15604,0.57024,2.508,3.456,0,2,-1
,2024,9,Putney Rangers FC,North Ryde SC,1500.75,1390.67,0.65476,0.13851,0.20673,3.844,2.343,4,6,-1
,2024,9,Epping Eastwood FC,Pennant Hills FC,1578.09,1496.44,0.59149,0.156,0.25251,3.394,2.325,1,1,0
,2024,9,St Patrick's FC,Macquarie Dragons FC,1475.66,1491.48,0.43605,0.16558,0.39837,3.091,2.972,3,4,-1
,2024,9,Eastwood St Andrews FC,Normanhurst Eagles FC,1478.78,1536.9,0.38013,0.17392,0.44595,2.651,2.849,1,1,0
,2024,9,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1647.43,1584.55,0.5269,0.16479,0.30831,3.198,2.52,1,0,1
,2024,10,West Pennant Hills Cherrybrook FC,Putney Rangers FC,1656.96,1480.49,0.72486,0.12393,0.1512,3.951,1.994,3,1,1
,2024,10,Eastwood St Andrews FC,Macquarie Dragons FC,1479.5,1506.29,0.45707,0.1744,0.36853,2.855,2.589,2,1,1
,2024,10,St Patrick's FC,West Ryde Rovers FC,1460.85,1575.03,0.26602,0.15502,0.57896,2.472,3.473,0,2,-1
,2024,10,North Ryde SC,Epping Eastwood FC,1410.93,1573.62,0.20474,0.14139,0.65387,2.234,3.71,1,1,0
,2024,10,Pennant Hills FC,Normanhurst Eagles FC,1500.9,1536.17,0.41219,0.16914,0.41867,2.907,2.927,2,0,1
,2024,11,Epping Eastwood FC,Normanhurst Eagles FC,1569.37,1521.84,0.54428,0.16341,0.29231,3.228,2.447,3,2,1
,2024,11,North Ryde SC,West Pennant Hills Cherrybrook FC,1415.18,1662.88,0.13191,0.11866,0.74943,1.821,3.929,0,5,-1
,2024,11,West Ryde Rovers FC,Eastwood St Andrews FC,1586.15,1492.17,0.61475,0.1595,0.22575,3.177,1.998,3,1,1
,2024,11,Putney Rangers FC,St Patrick's FC,1474.57,1449.73,0.5074,0.15971,0.33288,3.393,2.832,3,0,1
,2024,11,Macquarie Dragons FC,Pennant Hills FC,1493.62,1515.23,0.4009,0.16994,0.42915,2.844,2.931,0,0,0
,2024,12,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,1672.39,1578.42,0.60558,0.15718,0.23724,3.298,2.157,1,3,-1
,2024,12,Pennant Hills FC,West Ryde Rovers FC,1515.89,1594.33,0.336,0.17207,0.49193,2.492,2.962,3,1,1
,2024,12,Normanhurst Eagles FC,Macquarie Dragons FC,1512.79,1492.97,0.51136,0.16425,0.32438,3.224,2.639,1,1,0
,2024,12,Eastwood St Andrews FC,Putney Rangers FC,1483.99,1488.3,0.47708,0.17131,0.35161,2.975,2.593,2,0,1
,2024,12,St Patrick's FC,North Ryde SC,1436.01,1405.68,0.5204,0.16121,0.31838,3.332,2.691,0,4,-1
,2024,13,West Ryde Rovers FC,Normanhurst Eagles FC,1579.35,1510.71,0.58083,0.15813,0.26104,3.345,2.343,4,2,1
,2024,13,Epping Eastwood FC,Macquarie Dragons FC,1596.12,1495.04,0.64146,0.14812,0.21042,3.487,2.117,0,3,-1
,2024,13,West Pennant Hills Cherrybrook FC,St Patrick's FC,1654.68,1412.62,0.82935,0.09182,0.07883,4.183,1.463,8,0,1
,2024,13,North Ryde SC,Eastwood St Andrews FC,1429.07,1496.12,0.32217,0.17107,0.50676,2.44,2.997,0,4,-1
,2024,13,Putney Rangers FC,Pennant Hills FC,1476.17,1530.87,0.35725,0.16869,0.47406,2.695,3.055,2,3,-1
,2024,14,St Patrick's FC,Epping Eastwood FC,1404.6,1573.57,0.18742,0.13952,0.67306,2.074,3.657,3,3,0
,2024,14,Macquarie Dragons FC,West Ryde Rovers FC,1517.6,1588.47,0.33415,0.16853,0.49732,2.577,3.077,2,1,1
,2024,14,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1514.45,1662.7,0.2429,0.16277,0.59433,2.075,3.137,1,0,1
,2024,14,Normanhurst Eagles FC,Putney Rangers FC,1501.59,1464.28,0.52924,0.16063,0.31014,3.348,2.652,2,1,1
,2024,14,Pennant Hills FC,North Ryde SC,1542.76,1410.74,0.70182,0.13257,0.16561,3.741,1.97,5,1,1
,2024,15,Epping Eastwood FC,West Ryde Rovers FC,1569.38,1575.05,0.44427,0.17281,0.38292,2.879,2.693,1,2,-1
,2024,15,St Patrick's FC,Eastwood St Andrews FC,1408.79,1529.96,0.22861,0.15595,0.61544,2.106,3.304,1,1,0
,2024,15,Putney Rangers FC,Macquarie Dragons FC,1454.85,1531.02,0.35277,0.167,0.48024,2.721,3.118,1,1,0
,2024,15,West Pennant Hills Cherrybrook FC,Pennant Hills FC,1647.19,1552.87,0.60702,0.15678,0.2362,3.307,2.157,3,3,0
,2024,15,North Ryde SC,Normanhurst Eagles FC,1400.63,1511.02,0.27679,0.15707,0.56613,2.504,3.425,2,3,-1
,2024,16,Eastwood St Andrews FC,Epping Eastwood FC,1527.19,1555.86,0.42992,0.18077,0.38931,2.626,2.507,5,1,1
,2024,16,West Ryde Rovers FC,Putney Rangers FC,1588.57,1456.12,0.67928,0.13762,0.1831,3.697,2.07,2,1,1
,2024,16,Pennant Hills FC,St Patrick's FC,1557.21,1411.56,0.73362,0.12354,0.14284,3.863,1.87,1,1,0
,2024,16,Macquarie Dragons FC,North Ryde SC,1529.74,1390.94,0.691,0.13437,0.17463,3.754,2.046,4,2,1
,2024,16,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,1520.71,1642.85,0.27276,0.16054,0.5667,2.375,3.291,1,6,-1
,2024,17,Eastwood St Andrews FC,Pennant Hills FC,1546.55,1551.58,0.4579,0.17906,0.36304,2.725,2.447,2,1,1
,2024,17,North Ryde SC,West Ryde Rovers FC,1384.25,1594.84,0.15692,0.12793,0.71515,1.97,3.843,2,6,-1
,2024,17,St Patrick's FC,Normanhurst Eagles FC,1417.19,1504.13,0.31018,0.16278,0.52704,2.59,3.27,2,2,0
,2024,17,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,1659.43,1536.43,0.67466,0.14056,0.18477,3.596,2.014,2,2,0
,2024,17,Putney Rangers FC,Epping Eastwood FC,1449.85,1536.49,0.3321,0.16703,0.50087,2.606,3.128,4,3,1
,2024,18,Pennant Hills FC,Epping Eastwood FC,1540.51,1522.62,0.50837,0.16925,0.32238,3.055,2.489,3,2,1
,2024,18,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1605.02,1654.34,0.38569,0.17189,0.44242,2.73,2.903,4,1,1
,2024,18,Normanhurst Eagles FC,Eastwood St Andrews FC,1502.49,1557.62,0.35173,0.1748,0.47347,2.502,2.866,0,2,-1
,2024,18,Macquarie Dragons FC,St Patrick's FC,1541.52,1418.84,0.67645,0.139,0.18455,3.654,2.052,6,1,1
,2024,18,North Ryde SC,Putney Rangers FC,1374.08,1463.73,0.31328,0.1599,0.52683,2.696,3.377,0,2,-1
,2024,101,West Ryde Rovers FC,Pennant Hills FC,1622.73,1550.68,0.57547,0.1606,0.26392,3.267,2.302,4,2,1
,2024,102,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,1636.62,1570.67,0.56246,0.16735,0.27019,3.064,2.186,4,0,1
,2024,103,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1631.73,1650.14,0.4343,0.17148,0.39422,2.897,2.774,2,1,1
,2025,1,Putney Rangers FC,Macquarie Dragons FC,1482.68,1537.29,0.40698,0.15362,0.43941,3.445,3.555,1,3,-1
,2025,1,Epping Eastwood FC,West Ryde Rovers FC,1508.72,1600.34,0.36676,0.15222,0.48102,3.306,3.694,1,0,1
,2025,1,Homenetmen Antranig FC,Eastwood St Andrews FC,1500.0,1540.01,0.42312,0.15374,0.42314,3.5,3.5,2,3,-1
,2025,1,West Pennant Hills Cherrybrook FC,Epping FC,1596.97,1500.0,0.57714,0.14333,0.27953,4.014,2.986,2,3,-1
,2025,1,Normanhurst Eagles FC,Pennant Hills FC,1492.61,1529.18,0.42695,0.15373,0.41932,3.513,3.487,0,2,-1
,2025,2,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,1571.08,1531.14,0.4256,0.18338,0.39102,2.55,2.45,3,2,1
,2025,2,Pennant Hills FC,Homenetmen Antranig FC,1551.33,1480.0,0.68057,0.14358,0.17585,3.418,1.832,5,1,1
,2025,2,Epping FC,Putney Rangers FC,1525.89,1461.77,0.66483,0.14121,0.19396,3.64,2.11,10,0,1
,2025,2,Macquarie Dragons FC,Normanhurst Eagles FC,1558.2,1470.46,0.74316,0.12872,0.12812,3.479,1.521,0,0,0
,2025,2,Eastwood St Andrews FC,West Ryde Rovers FC,1560.01,1577.91,0.5261,0.17639,0.29751,2.833,2.167,0,1,-1
,2025,3,Epping Eastwood FC,Eastwood St Andrews FC,1516.76,1539.74,0.43054,0.18327,0.38618,2.564,2.436,0,4,-1
,2025,3,Putney Rangers FC,West Pennant Hills Cherrybrook FC,1430.52,1585.45,0.12484,0.10635,0.76881,2.069,4.431,1,3,-1
,2025,3,West Ryde Rovers FC,Pennant Hills FC,1598.18,1571.68,0.36159,0.18753,0.45088,2.249,2.501,3,1,1
,2025,3,Normanhurst Eagles FC,Epping FC,1476.86,1557.14,0.14698,0.1268,0.72622,1.849,3.776,0,3,-1
,2025,3,Homenetmen Antranig FC,Macquarie Dragons FC,1459.65,1551.79,0.21878,0.15415,0.62708,2.054,3.321,1,2,-1
,2025,4,Putney Rangers FC,Epping Eastwood FC,1417.37,1485.77,0.25774,0.15521,0.58705,2.393,3.44,2,6,-1
,2025,4,Pennant Hills FC,Eastwood St Andrews FC,1555.69,1570.73,0.4431,0.17683,0.38007,2.76,2.573,0,3,-1
,2025,4,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,1598.6,1454.58,0.74219,0.12803,0.12978,3.523,1.56,7,0,1
,2025,4,Macquarie Dragons FC,West Ryde Rovers FC,1567.17,1614.18,0.40944,0.19227,0.39829,2.307,2.276,4,1,1
,2025,4,Epping FC,Homenetmen Antranig FC,1579.41,1444.27,0.84608,0.08175,0.07216,4.573,1.593,4,3,1
,2025,5,Epping Eastwood FC,Pennant Hills FC,1511.67,1529.61,0.43036,0.17329,0.39635,2.833,2.73,2,1,1
,2025,5,Normanhurst Eagles FC,Putney Rangers FC,1437.04,1391.47,0.582,0.15546,0.26255,3.446,2.429,1,2,-1
,2025,5,Eastwood St Andrews FC,Macquarie Dragons FC,1596.81,1592.2,0.4784,0.1798,0.3418,2.73,2.333,1,0,1
,2025,5,Homenetmen Antranig FC,West Pennant Hills Cherrybrook FC,1435.48,1616.14,0.14533,0.11928,0.73538,2.035,4.09,0,3,-1
,2025,5,West Ryde Rovers FC,Epping FC,1589.16,1588.2,0.30659,0.16407,0.52934,2.529,3.221,0,1,-1
,2025,6,Normanhurst Eagles FC,Epping Eastwood FC,1416.73,1527.44,0.22181,0.15624,0.62195,2.035,3.265,1,2,-1
,2025,6,Putney Rangers FC,Homenetmen Antranig FC,1411.78,1421.84,0.3981,0.16432,0.43759,3.012,3.138,1,4,-1
,2025,6,Epping FC,Eastwood St Andrews FC,1606.85,1611.34,0.52535,0.16821,0.30644,3.083,2.417,3,0,1
,2025,6,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1629.78,1570.51,0.65724,0.14861,0.19416,3.372,1.928,4,0,1
,2025,6,Macquarie Dragons FC,Pennant Hills FC,1577.66,1513.85,0.5899,0.1661,0.24401,3.039,2.011,0,4,-1
,2025,7,Epping Eastwood FC,Macquarie Dragons FC,1540.02,1545.44,0.46209,0.1782,0.35971,2.755,2.454,6,2,1
,2025,7,Homenetmen Antranig FC,Normanhurst Eagles FC,1445.97,1404.15,0.56603,0.16363,0.27034,3.182,2.276,4,6,-1
,2025,7,Pennant Hills FC,Epping FC,1546.07,1626.76,0.26997,0.16075,0.56928,2.347,3.278,1,1,0
,2025,7,West Ryde Rovers FC,Putney Rangers FC,1552.45,1387.65,0.75431,0.11878,0.12692,3.851,1.732,4,1,1
,2025,7,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1591.43,1647.85,0.31737,0.17167,0.51096,2.397,2.978,3,1,1
,2025,8,West Pennant Hills Cherrybrook FC,Pennant Hills FC,1630.15,1547.84,0.62709,0.15244,0.22047,3.387,2.113,1,0,1
,2025,8,Epping FC,Macquarie Dragons FC,1624.99,1523.32,0.7169,0.13081,0.15229,3.674,1.826,3,0,1
,2025,8,Normanhurst Eagles FC,West Ryde Rovers FC,1424.36,1561.7,0.24522,0.16255,0.59223,2.099,3.151,1,3,-1
,2025,8,Putney Rangers FC,Eastwood St Andrews FC,1378.4,1609.13,0.095,0.10163,0.80337,1.57,4.072,0,0,0
,2025,8,Homenetmen Antranig FC,Epping Eastwood FC,1425.76,1562.15,0.23356,0.1472,0.61923,2.389,3.647,0,11,-1
,2025,9,Pennant Hills FC,Putney Rangers FC,1538.6,1385.18,0.77568,0.1126,0.11171,3.882,1.618,4,0,1
,2025,9,Epping Eastwood FC,Epping FC,1587.76,1636.77,0.3804,0.1674,0.4522,2.841,3.065,2,2,0
,2025,9,West Ryde Rovers FC,Homenetmen Antranig FC,1572.98,1400.14,0.75882,0.11488,0.1263,4.017,1.827,6,1,1
,2025,9,Eastwood St Andrews FC,Normanhurst Eagles FC,1602.35,1413.08,0.79859,0.10776,0.09365,3.766,1.39,4,0,1
,2025,9,Macquarie Dragons FC,West Pennant Hills Cherrybrook FC,1511.53,1639.39,0.21307,0.15212,0.6348,2.046,3.361,0,11,-1
,2025,10,West Ryde Rovers FC,Epping Eastwood FC,1583.36,1588.12,0.3986,0.17118,0.43022,2.799,2.896,1,1,0
,2025,10,Eastwood St Andrews FC,Homenetmen Antranig FC,1610.95,1389.76,0.85259,0.08155,0.06586,4.368,1.409,2,1,1
,2025,10,Macquarie Dragons FC,Putney Rangers FC,1486.36,1374.94,0.6462,0.14497,0.20883,3.596,2.182,3,4,-1
,2025,10,Pennant Hills FC,Normanhurst Eagles FC,1548.84,1404.47,0.75408,0.12171,0.1242,3.691,1.614,3,2,1
,2025,10,Epping FC,West Pennant Hills Cherrybrook FC,1636.41,1664.56,0.41139,0.17,0.41861,2.878,2.9,0,3,-1
,2025,11,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1589.44,1683.46,0.30716,0.16179,0.53105,2.597,3.303,5,1,1
,2025,11,West Ryde Rovers FC,Eastwood St Andrews FC,1582.04,1615.26,0.38312,0.18221,0.43467,2.45,2.6,2,1,1
,2025,11,Putney Rangers FC,Epping FC,1392.42,1617.52,0.09706,0.1011,0.80185,1.631,4.144,2,1,1
,2025,11,Homenetmen Antranig FC,Pennant Hills FC,1385.45,1555.12,0.16315,0.12968,0.70718,2.014,3.836,4,3,1
,2025,11,Normanhurst Eagles FC,Macquarie Dragons FC,1398.19,1468.88,0.37294,0.17073,0.45633,2.71,2.965,2,1,1
,2025,12,Eastwood St Andrews FC,Epping Eastwood FC,1603.04,1612.1,0.41317,0.17525,0.41158,2.73,2.725,2,1,1
,2025,12,West Pennant Hills Cherrybrook FC,Putney Rangers FC,1660.79,1409.57,0.88471,0.06691,0.04838,4.615,1.294,5,0,1
,2025,12,Pennant Hills FC,West Ryde Rovers FC,1539.11,1594.26,0.39927,0.17836,0.42238,2.602,2.67,1,3,-1
,2025,12,Epping FC,Normanhurst Eagles FC,1600.37,1411.6,0.81059,0.10016,0.08925,4.017,1.483,0,2,-1
,2025,12,Macquarie Dragons FC,Homenetmen Antranig FC,1455.47,1401.47,0.55242,0.1562,0.29138,3.489,2.647,2,2,0
,2025,13,Epping Eastwood FC,Putney Rangers FC,1600.87,1403.34,0.83482,0.08776,0.07742,4.37,1.547,1,0,1
,2025,13,Eastwood St Andrews FC,Pennant Hills FC,1614.27,1526.06,0.60269,0.16226,0.23506,3.127,2.019,3,0,1
,2025,13,Normanhurst Eagles FC,West Pennant Hills Cherrybrook FC,1431.22,1667.02,0.1016,0.10498,0.79342,1.62,4.047,0,4,-1
,2025,13,West Ryde Rovers FC,Macquarie Dragons FC,1607.31,1452.3,0.74051,0.12434,0.13515,3.731,1.727,3,0,1
,2025,13,Homenetmen Antranig FC,Epping FC,1404.63,1580.75,0.15951,0.12714,0.71335,2.031,3.906,0,3,-1
,2025,14,Pennant Hills FC,Epping Eastwood FC,1515.47,1605.45,0.29635,0.16592,0.53773,2.409,3.149,0,2,-1
,2025,14,Putney Rangers FC,Normanhurst Eagles FC,1398.76,1422.18,0.39924,0.17279,0.42798,2.754,2.842,1,0,1
,2025,14,Macquarie Dragons FC,Eastwood St Andrews FC,1444.48,1624.87,0.15622,0.13577,0.70801,1.762,3.526,0,2,-1
,2025,14,West Pennant Hills Cherrybrook FC,Homenetmen Antranig FC,1676.07,1394.4,0.90403,0.05702,0.03894,4.86,1.255,7,0,1
,2025,14,Epping FC,West Ryde Rovers FC,1590.98,1615.12,0.46087,0.17686,0.36227,2.79,2.498,1,3,-1
,2025,15,Pennant Hills FC,Macquarie Dragons FC,1503.96,1436.52,0.62127,0.15457,0.22416,3.331,2.097,3,1,1
,2025,15,Homenetmen Antranig FC,Putney Rangers FC,1388.24,1410.57,0.4237,0.16637,0.40993,3.031,2.987,6,1,1
,2025,15,Eastwood St Andrews FC,Epping FC,1632.83,1576.73,0.53551,0.17277,0.29172,2.932,2.211,0,0,0
,2025,15,West Ryde Rovers FC,West Pennant Hills Cherrybrook FC,1629.38,1682.22,0.31582,0.16778,0.5164,2.488,3.102,1,1,0
,2025,15,Epping Eastwood FC,Normanhurst Eagles FC,1616.96,1410.37,0.82288,0.09547,0.08165,4.068,1.432,1,0,1
,2025,16,Macquarie Dragons FC,Epping Eastwood FC,1427.35,1621.34,0.13936,0.12452,0.73612,1.789,3.777,1,2,-1
,2025,16,Normanhurst Eagles FC,Homenetmen Antranig FC,1405.99,1409.33,0.48219,0.16696,0.35084,3.121,2.713,1,3,-1
,2025,16,Epping FC,Pennant Hills FC,1579.96,1513.13,0.59192,0.1621,0.24598,3.167,2.116,4,1,1
,2025,16,Putney Rangers FC,West Ryde Rovers FC,1389.48,1629.84,0.1085,0.11166,0.77984,1.582,3.868,2,6,-1
,2025,16,West Pennant Hills Cherrybrook FC,Eastwood St Andrews FC,1681.76,1629.59,0.59829,0.16024,0.24147,3.212,2.121,1,2,-1
,2025,17,Epping Eastwood FC,Homenetmen Antranig FC,1628.16,1424.26,0.81523,0.09489,0.08988,4.305,1.648,3,0,1
,2025,17,Macquarie Dragons FC,Epping FC,1420.54,1591.56,0.16479,0.13678,0.69843,1.852,3.569,1,2,-1
,2025,17,West Ryde Rovers FC,Normanhurst Eagles FC,1638.68,1391.06,0.84541,0.08805,0.06654,4.032,1.25,4,1,1
,2025,17,Pennant Hills FC,West Pennant Hills Cherrybrook FC,1501.53,1666.65,0.18439,0.14094,0.67467,2.0,3.579,0,5,-1
,2025,17,Eastwood St Andrews FC,Putney Rangers FC,1644.7,1380.64,0.88493,0.07006,0.04502,4.25,1.079,3,0,1
,2025,18,Epping FC,Epping Eastwood FC,1599.1,1634.31,0.40069,0.17617,0.42314,2.665,2.732,2,3,-1
,2025,18,Homenetmen Antranig FC,West Ryde Rovers FC,1418.11,1643.6,0.1318,0.1176,0.7506,1.849,3.975,0,6,-1
,2025,18,West Pennant Hills Cherrybrook FC,Macquarie Dragons FC,1680.53,1412.99,0.89574,0.06307,0.0412,4.521,1.141,8,0,1
,2025,18,Normanhurst Eagles FC,Eastwood St Andrews FC,1386.15,1649.21,0.09094,0.10765,0.8014,1.34,3.719,1,2,-1
,2025,18,Putney Rangers FC,Pennant Hills FC,1376.13,1487.66,0.25029,0.15769,0.59202,2.261,3.327,0,5,-1
,2025,101,Epping Eastwood FC,Eastwood St Andrews FC,1646.96,1654.13,0.46936,0.17828,0.35237,2.762,2.419,0,0,0
,2025,102,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1687.54,1655.08,0.56941,0.16014,0.27045,3.3,2.367,4,0,1
,2025,104,Epping Eastwood FC,West Pennant Hills Cherrybrook FC,1645.8,1703.01,0.33471,0.16851,0.49678,2.58,3.078,3,3,0
,2025,105,Eastwood St Andrews FC,Epping Eastwood FC,1655.29,1646.41,0.46039,0.17989,0.35972,2.706,2.413,0,1,-1
