season,round,home,away,home_elo_pre,away_elo_pre,prob_win,prob_draw,prob_loss,xg_home,xg_away,actual_home_goals,actual_away_goals,outcome
2025,1,Putney Rangers FC,Macquarie Dragons FC,1484.7957084813522,1525.0614556329615,0.3265113150947951,0.18690013246515524,0.4865885524400497,2.1076324203124766,2.5559746244788655,1,3,-1
2025,1,Epping Eastwood FC,West Ryde Rovers FC,1498.44320479015,1555.1665951334269,0.3012916856289357,0.20097957035578173,0.49772874401528255,1.7465266005748388,2.2604854157039194,1,0,1
2025,1,Homenetmen Antranig FC,Eastwood St Andrews FC,1500,1519.393560824824,0.3602927396685032,0.22328858042885238,0.4164186799026445,1.6679136177094984,1.8043318683178724,2,3,-1
2025,1,West Pennant Hills Cherrybrook FC,Epping FC,1561.4040540102826,1500,0.740528403480424,0.14102273087218364,0.1184488656473923,3.001602704058584,1.1813293582707771,2,3,-1
2025,1,Normanhurst Eagles FC,Pennant Hills FC,1496.8151012205783,1516.4751281871388,0.4310650315193477,0.2363690098422448,0.3325659586384075,1.6700378028824667,1.4419243603659897,0,2,-1
2025,2,Pennant Hills FC,Homenetmen Antranig FC,1526.3230741957286,1491.671208175379,0.47137923845675167,0.21034386437368802,0.3182768971695603,2.0766986547942765,1.6887868371529595,5,1,1
2025,2,West Pennant Hills Cherrybrook FC,Epping Eastwood FC,1551.635922587304,1507.740666741825,0.6631504394907554,0.17539161836062203,0.1614579421486227,2.512409874512642,1.1821406766615978,3,2,1
2025,2,Epping FC,Putney Rangers FC,1509.7681314229785,1475.5144408806473,0.5689874403055122,0.16786849963852726,0.2631440600559605,3.0340591581083993,2.1214029672583274,10,0,1
2025,2,Macquarie Dragons FC,Normanhurst Eagles FC,1534.3427232336664,1486.9671552119885,0.4310782862804181,0.22495786379514163,0.3439638499244403,1.8084273812503089,1.5983255193293244,0,0,0
2025,2,Eastwood St Andrews FC,West Ryde Rovers FC,1527.722352649445,1545.869133181752,0.29378543525738926,0.2121061218906868,0.4941084428519239,1.5632635303848201,2.06394490958135,0,1,-1
2025,3,Epping Eastwood FC,Eastwood St Andrews FC,1501.0705650125578,1518.7272611142007,0.4155909940657072,0.23491594737630891,0.3494930585579839,1.6605907830549917,1.506467503564419,0,4,-1
2025,3,Homenetmen Antranig FC,Macquarie Dragons FC,1481.2548061406403,1532.4970510405885,0.21796039149666863,0.17192100614384395,0.6101186023594874,1.6896024622023107,2.801991971298224,1,2,-1
2025,3,Normanhurst Eagles FC,Epping FC,1488.8128274050664,1525.3115480323013,0.2794536920632382,0.2098795419663035,0.5106667659704582,1.525345970436159,2.105162741799632,0,3,-1
2025,3,Putney Rangers FC,West Pennant Hills Cherrybrook FC,1459.9710242713245,1558.3060243165712,0.12529437723897413,0.1306118320368504,0.7440937907241755,1.4424579478120152,3.381046005764265,1,3,-1
2025,3,West Ryde Rovers FC,Pennant Hills FC,1554.8642247169962,1536.7394762304673,0.5283291215539963,0.20478802759591386,0.26688285085008984,2.191038690169264,1.5260327413168648,3,1,1
2025,4,Macquarie Dragons FC,West Ryde Rovers FC,1540.1618639061828,1562.9592310031683,0.3341389845302428,0.20613509647546596,0.45972591899429127,1.8110496929571829,2.1357022668420376,4,1,1
2025,4,Pennant Hills FC,Eastwood St Andrews FC,1528.6444699442952,1533.220495519318,0.388040131649266,0.2409398638048714,0.3710200045458626,1.5415383306985604,1.5025847805972232,0,3,-1
2025,4,Putney Rangers FC,Epping Eastwood FC,1452.4807757123854,1486.5773306074404,0.3517362954662153,0.19589828160460557,0.4523654229291791,2.0473995109573893,2.3197474554187103,2,6,-1
2025,4,West Pennant Hills Cherrybrook FC,Normanhurst Eagles FC,1565.7962728755103,1477.626149234933,0.6406134114456261,0.1883148579369579,0.171071730617416,2.316543205127513,1.122456629331197,7,0,1
2025,4,Epping FC,Homenetmen Antranig FC,1536.4982262024346,1473.589993275046,0.8470444094425422,0.0884079625253281,0.0645476280321298,3.956463942603342,1.1905004558911556,4,3,1
2025,5,Eastwood St Andrews FC,Macquarie Dragons FC,1546.0732377207246,1551.9978836258629,0.3693312942859847,0.23247585185294797,0.3981928538610673,1.5862984413910266,1.6542480017219912,1,0,1
2025,5,Epping Eastwood FC,Pennant Hills FC,1500.4654279923877,1515.7917277428887,0.41540733175481975,0.227137466273247,0.3574552019719333,1.7527947217979394,1.6138994577637944,2,1,1
2025,5,Homenetmen Antranig FC,West Pennant Hills Cherrybrook FC,1468.0303267751103,1577.3483765239205,0.09710240796507245,0.1135598617545969,0.7893377302803307,1.3305028861439834,3.595940390987816,0,3,-1
2025,5,Normanhurst Eagles FC,Putney Rangers FC,1466.074045586523,1438.592678327438,0.5192553095972258,0.19526968649121973,0.28547500391155456,2.376209073987655,1.7536389795269205,1,2,-1
2025,5,West Ryde Rovers FC,Epping FC,1551.1232112834882,1542.0578927023703,0.3055613990102193,0.19348361708858125,0.5009549839011995,1.8849957310398366,2.41318556319336,0,1,-1
2025,6,Epping FC,Eastwood St Andrews FC,1551.1922037260647,1554.1210035796917,0.6448296313303844,0.18878329524455084,0.16638707342506484,2.2942274726465586,1.0849018975046325,3,0,1
2025,6,Normanhurst Eagles FC,Epping Eastwood FC,1456.1740038711698,1508.7850575246816,0.39009479334330466,0.23174660574009753,0.3781586009165978,1.6448512037244492,1.6166713050353,1,2,-1
2025,6,Putney Rangers FC,Homenetmen Antranig FC,1448.4927200427912,1459.369062991933,0.5179408872462752,0.17098523189252351,0.31107388086120136,2.997888193030317,2.375861178958142,1,4,-1
2025,6,West Pennant Hills Cherrybrook FC,West Ryde Rovers FC,1586.0096403070977,1541.9889002597938,0.5852661264637856,0.18819723044573627,0.2265366430904781,2.4592077794888985,1.505688253287585,4,0,1
2025,7,Eastwood St Andrews FC,West Pennant Hills Cherrybrook FC,1543.4777539894062,1596.7394163895142,0.18472514783913133,0.19798028674994111,0.6172945654109275,1.1243233233186574,2.1979790842171605,3,1,1
2025,7,Epping Eastwood FC,Macquarie Dragons FC,1516.8749509689028,1543.9501177668958,0.3661343322191657,0.21942340451124442,0.4144422632695898,1.7338541428431544,1.8530069573574077,6,2,1
2025,7,Homenetmen Antranig FC,Normanhurst Eagles FC,1471.5922186617345,1448.0841104269487,0.35330227263289343,0.2058920584394694,0.4408056689276372,1.8856803210849273,2.112854838244367,4,6,-1
2025,7,Pennant Hills FC,Epping FC,1507.4720982105948,1561.8354533163501,0.10964458737621872,0.15435990935140811,0.7359955032723732,0.9286908449147656,2.625020176316482,1,1,0
2025,7,West Ryde Rovers FC,Putney Rangers FC,1531.2591241773773,1436.2695643729899,0.6705261295511594,0.14861471395932332,0.1808591564895172,3.2855605965992285,1.780465322521335,4,1,1
2025,8,West Pennant Hills Cherrybrook FC,Pennant Hills FC,1586.6018231306768,1508.1245987828543,0.6734971772556283,0.17554738966547626,0.15095543307889553,2.4638108650084525,1.0948833134146383,1,0,1
2025,8,Epping FC,Macquarie Dragons FC,1561.1829527440907,1530.0064766997598,0.7295523192901928,0.1580564164252787,0.11239126428452853,2.5733656514875993,0.921095212800276,3,0,1
